Customer,Product Code,Product Description,Location,Trans.#,Trans.Date,Transfer Type,Qty,Price,Cost,Amount
Holiday Inn Santa Ana,AVR16058,Nature's Bakery Fig Bar Strawberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/468929,02/03/2026,store_order,5,4.25,0.84,21.25
"Best Western Plus Meridian Inn & Suites, Anaheim-Orange ",AVR16058,Nature's Bakery Fig Bar Strawberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/468930,02/03/2026,store_order,11,4.25,0.84,46.75
Holiday Inn Express & Suites Corona ,AVR16058,Nature's Bakery Fig Bar Strawberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/468932,02/03/2026,store_order,5,4.00,0.84,20.00
Comfort Inn & Suites Huntington Beach,AVR16058,Nature's Bakery Fig Bar Strawberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/468955,02/03/2026,store_order,3,4.00,0.84,12.00
Best Western Plus Park Place Inn Mini Suites,AVR16058,Nature's Bakery Fig Bar Strawberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/468956,02/03/2026,store_order,3,4.50,0.84,13.50
Travelodge LAX South - El Segundo,AVR16058,Nature's Bakery Fig Bar Strawberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/468957,02/03/2026,store_order,2,4.00,0.84,8.00
Comfort Inn Anaheim Resort,AVR16058,Nature's Bakery Fig Bar Strawberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/468960,02/03/2026,store_order,3,4.00,0.84,12.00
Vistar,AVR16058,Nature's Bakery Fig Bar Strawberry,,P02381,02/01/2026,purchase,168,4.00,0.84,141.12
,,,,,,TOTAL,749,195.19,41.16,"$1,385.09"
Vistar,AVR16059,Nature's Bakery Fig Bar Blueberry,,BILL/2026/0060,02/10/2026,bill,6,3.75,0.84,5.04
Vistar,AVR16059,Nature's Bakery Fig Bar Blueberry,Ultraserv Main Warehouse Cerritos/Stock,Ultra/IN/02435,02/10/2026,material_receipt,6,3.75,0.84,5.04
Embassy Suites by Hilton Anaheim North,AVR16059,Nature's Bakery Fig Bar Blueberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/469349,02/09/2026,store_order,3,4.50,0.84,13.50
Vistar,AVR16059,Nature's Bakery Fig Bar Blueberry,,P02394,02/07/2026,purchase,504,3.75,0.84,423.36
Behr Paint Company - Standard,AVR16059,Nature's Bakery Fig Bar Blueberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/469203,02/06/2026,store_order,3,2.11,0.84,6.33
Behr Paint Company - Midway Coatings Cantina,AVR16059,Nature's Bakery Fig Bar Blueberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/469205,02/06/2026,store_order,5,2.11,0.84,10.55
Crowne Plaza Costa Mesa Orange County,AVR16059,Nature's Bakery Fig Bar Blueberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/469274,02/06/2026,store_order,4,4.50,0.84,18.00
Holiday Inn Oxnard-Ventura,AVR16059,Nature's Bakery Fig Bar Blueberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/469277,02/06/2026,store_order,3,3.75,0.84,11.25
Hilton Garden Inn-Home2 Suites Anaheim Resort,AVR16059,Nature's Bakery Fig Bar Blueberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/469301,02/06/2026,store_order,4,4.50,0.84,18.00
MainStay Suites Moreno Valley Near March Air Reserve Base,AVR16059,Nature's Bakery Fig Bar Blueberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/469304,02/06/2026,store_order,2,4.00,0.84,8.00
Hotel Dena,AVR16059,Nature's Bakery Fig Bar Blueberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/469111,02/05/2026,store_order,5,4.00,0.84,20.00
Motel 6 Carson,AVR16059,Nature's Bakery Fig Bar Blueberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/469112,02/05/2026,store_order,4,4.25,0.84,17.00
Crowne Plaza Los Angeles Harbor Hotel,AVR16059,Nature's Bakery Fig Bar Blueberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/469115,02/05/2026,store_order,9,4.50,0.84,40.50
Ayres Hotel Anaheim ,AVR16059,Nature's Bakery Fig Bar Blueberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/469116,02/05/2026,store_order,3,4.25,0.84,12.75
Staybridge Suites Oxnard River Ridge,AVR16059,Nature's Bakery Fig Bar Blueberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/469121,02/05/2026,store_order,4,3.75,0.84,15.00
Holiday Inn Express - Port Hueneme,AVR16059,Nature's Bakery Fig Bar Blueberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/469123,02/05/2026,store_order,3,4.00,0.84,12.00
Four Points by Sheraton Ventura Harbor Resort,AVR16059,Nature's Bakery Fig Bar Blueberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/469138,02/05/2026,store_order,3,4.00,0.84,12.00
Behr Paint Company - Saint Andrews,AVR16059,Nature's Bakery Fig Bar Blueberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/469015,02/04/2026,store_order,4,2.11,0.84,8.44
Behr Paint Company - Yale,AVR16059,Nature's Bakery Fig Bar Blueberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/469018,02/04/2026,store_order,3,2.11,0.84,6.33
Sandbourne Santa Monica - Autograph Collection,AVR16059,Nature's Bakery Fig Bar Blueberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/469019,02/04/2026,store_order,9,5.25,0.84,47.25
The Anza A Calabasas Hotel,AVR16059,Nature's Bakery Fig Bar Blueberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/469024,02/04/2026,store_order,3,4.50,0.84,13.50
Ramada by Wyndham Burbank Airport,AVR16059,Nature's Bakery Fig Bar Blueberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/469032,02/04/2026,store_order,2,4.25,0.84,8.50
Inn at the Park,AVR16059,Nature's Bakery Fig Bar Blueberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/469040,02/04/2026,store_order,8,4.00,0.84,32.00
Club Wyndham Harbour Lights,AVR16059,Nature's Bakery Fig Bar Blueberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/469041,02/04/2026,store_order,3,4.00,0.84,12.00
Motel 6 Los Angeles - LAX,AVR16059,Nature's Bakery Fig Bar Blueberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/469051,02/04/2026,store_order,3,4.50,0.84,13.50
Holiday Inn Express & Suites Chatsworth,AVR16059,Nature's Bakery Fig Bar Blueberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/469052,02/04/2026,store_order,3,4.00,0.84,12.00
Ramada by Wyndham Burbank Airport,AVR16059,Nature's Bakery Fig Bar Blueberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/469053,02/04/2026,store_order,2,4.25,0.84,8.50
Holiday Inn Express & Suites Pasadena - Los Angeles,AVR16059,Nature's Bakery Fig Bar Blueberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/469054,02/04/2026,store_order,3,4.00,0.84,12.00
Holiday Inn Oceanside Camp Pendleton Area,AVR16059,Nature's Bakery Fig Bar Blueberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/468910,02/03/2026,store_order,5,4.00,0.84,20.00
Holiday Inn Express San Clemente N - Beach Area,AVR16059,Nature's Bakery Fig Bar Blueberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/468912,02/03/2026,store_order,3,4.00,0.84,12.00
Dana Point Marina Inn,AVR16059,Nature's Bakery Fig Bar Blueberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/468913,02/03/2026,store_order,4,4.00,0.84,16.00
Clarion Hotel Anaheim Resort,AVR16059,Nature's Bakery Fig Bar Blueberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/468919,02/03/2026,store_order,15,4.50,0.84,67.50
Hyatt Place San Diego Vista-Carlsbad,AVR16059,Nature's Bakery Fig Bar Blueberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/468921,02/03/2026,store_order,7,4.25,0.84,29.75
Motel 6 Carlsbad,AVR16059,Nature's Bakery Fig Bar Blueberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/468922,02/03/2026,store_order,8,4.00,0.84,32.00
Homewood Suites by Hilton Carlsbad ,AVR16059,Nature's Bakery Fig Bar Blueberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/468923,02/03/2026,store_order,5,4.00,0.84,20.00
Residence Inn San Diego North San Marcos,AVR16059,Nature's Bakery Fig Bar Blueberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/468924,02/03/2026,store_order,9,4.25,0.84,38.25
Comfort Suites Oceanside Camp Pendleton,AVR16059,Nature's Bakery Fig Bar Blueberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/468925,02/03/2026,store_order,5,4.00,0.84,20.00
Holiday Inn Santa Ana,AVR16059,Nature's Bakery Fig Bar Blueberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/468929,02/03/2026,store_order,3,4.25,0.84,12.75
"Best Western Plus Meridian Inn & Suites, Anaheim-Orange ",AVR16059,Nature's Bakery Fig Bar Blueberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/468930,02/03/2026,store_order,13,4.25,0.84,55.25
Fairfield by Marriott Anaheim North - Buena Park,AVR16059,Nature's Bakery Fig Bar Blueberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/468936,02/03/2026,store_order,6,4.00,0.84,24.00
Best Western Plus Park Place Inn Mini Suites,AVR16059,Nature's Bakery Fig Bar Blueberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/468956,02/03/2026,store_order,5,4.50,0.84,22.50
Crowne Plaza Costa Mesa Orange County,AVR16059,Nature's Bakery Fig Bar Blueberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/468958,02/03/2026,store_order,4,4.50,0.84,18.00
La Quinta Inn & Suites by Wyndham Pomona,AVR16059,Nature's Bakery Fig Bar Blueberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/468819,02/02/2026,store_order,5,3.75,0.84,18.75
Fairfield Inn & Suites by Marriott Anaheim Los Alamitos,AVR16059,Nature's Bakery Fig Bar Blueberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/468821,02/02/2026,store_order,3,3.75,0.84,11.25
Holiday Inn Ontario Airport,AVR16059,Nature's Bakery Fig Bar Blueberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/468828,02/02/2026,store_order,6,4.25,0.84,25.50
Ayres Hotel Chino Hills ,AVR16059,Nature's Bakery Fig Bar Blueberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/468829,02/02/2026,store_order,6,4.25,0.84,25.50
Holiday Inn Express & Suites - Barstow,AVR16059,Nature's Bakery Fig Bar Blueberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/468835,02/02/2026,store_order,4,4.00,0.84,16.00
Fairfield Inn by Marriott - West Covina,AVR16059,Nature's Bakery Fig Bar Blueberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/468871,02/02/2026,store_order,12,4.00,0.84,48.00
Embassy Suites by Hilton Palm Desert,AVR16059,Nature's Bakery Fig Bar Blueberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/468893,02/02/2026,store_order,7,4.25,0.84,29.75
,,,,,,TOTAL,6,4.25,0.68,$25.50
Ramada by Wyndham Burbank Airport,AVR16060,Nature's Bakery Fig Bar Raspberry,Ultraserv Automated Services Transit/Stock,Ultra/INT/469032,02/04/2026,store_order,6,4.25,0.68,25.50
,,,,,,TOTAL,1,75.31,60.25,$75.31
,AVR16081,Cleland Whole Bean - French Roast - 5lb,,PACK/04784,02/04/2026,pack_slip,1,75.31,60.25,75.31
,,,,,,TOTAL,4,75.31,60.25,$301.24
,AVR16082,Cleland Whole Bean - Colombian Supremo - 5lb,,PACK/04784,02/04/2026,pack_slip,4,75.31,60.25,301.24
,,,,,,TOTAL,21,39.04,90.16,$261.42
Vistar,AVR16098,International Delight French Vanilla Creamer - 192ct,,BILL/2026/0060,02/10/2026,bill,2,0.00,11.27,22.54
Vistar,AVR16098,International Delight French Vanilla Creamer - 192ct,Ultraserv Main Warehouse Cerritos/Stock,Ultra/IN/02435,02/10/2026,material_receipt,2,0.00,11.27,22.54
Vistar,AVR16098,International Delight French Vanilla Creamer - 192ct,,P02394,02/07/2026,purchase,2,0.00,11.27,22.54
Vistar,AVR16098,International Delight French Vanilla Creamer - 192ct,,BILL/2026/0053,02/04/2026,bill,4,0.00,11.27,45.08
,AVR16098,International Delight French Vanilla Creamer - 192ct,,PACK/04785,02/04/2026,pack_slip,2,19.52,11.27,39.04
,AVR16098,International Delight French Vanilla Creamer - 192ct,,PACK/04786,02/04/2026,pack_slip,1,19.52,11.27,19.52
Vistar,AVR16098,International Delight French Vanilla Creamer - 192ct,Ultraserv Main Warehouse Cerritos/Stock,Ultra/IN/02397,02/04/2026,material_receipt,4,0.00,11.27,45.08
Vistar,AVR16098,International Delight French Vanilla Creamer - 192ct,,P02381,02/01/2026,purchase,4,0.00,11.27,45.08
,,,,,,TOTAL,44,32.70,79.20,$448.50
Vistar,AVR16100,International Delight Half & Half Coffee Creamer - 180 ct,,BILL/2026/0060,02/10/2026,bill,6,0.00,9.90,59.40
Vistar,AVR16100,International Delight Half & Half Coffee Creamer - 180 ct,Ultraserv Main Warehouse Cerritos/Stock,Ultra/IN/02435,02/10/2026,material_receipt,6,0.00,9.90,59.40
Vistar,AVR16100,International Delight Half & Half Coffee Creamer - 180 ct,,P02394,02/07/2026,purchase,6,0.00,9.90,59.40
Vistar,AVR16100,International Delight Half & Half Coffee Creamer - 180 ct,,BILL/2026/0053,02/04/2026,bill,8,0.00,9.90,79.20
,AVR16100,International Delight Half & Half Coffee Creamer - 180 ct,,PACK/04784,02/04/2026,pack_slip,1,16.35,9.90,16.35
,AVR16100,International Delight Half & Half Coffee Creamer - 180 ct,,PACK/04786,02/04/2026,pack_slip,1,16.35,9.90,16.35
Vistar,AVR16100,International Delight Half & Half Coffee Creamer - 180 ct,Ultraserv Main Warehouse Cerritos/Stock,Ultra/IN/02397,02/04/2026,material_receipt,8,0.00,9.90,79.20
Vistar,AVR16100,International Delight Half & Half Coffee Creamer - 180 ct,,P02381,02/01/2026,purchase,8,0.00,9.90,79.20
,,,,,,TOTAL,13,19.52,45.08,$154.76
Vistar,AVR16101,International Delight Hazelnut Creamer - 192ct,,BILL/2026/0053,02/04/2026,bill,4,0.00,11.27,45.08
,AVR16101,International Delight Hazelnut Creamer - 192ct,,PACK/04785,02/04/2026,pack_slip,1,19.52,11.27,19.52
Vistar,AVR16101,International Delight Hazelnut Creamer - 192ct,Ultraserv Main Warehouse Cerritos/Stock,Ultra/IN/02397,02/04/2026,material_receipt,4,0.00,11.27,45.08
Vistar,AVR16101,International Delight Hazelnut Creamer - 192ct,,P02381,02/01/2026,purchase,4,0.00,11.27,45.08
,,,,,,TOTAL,145,98.50,46.80,$626.75
Ayres Hotel Anaheim ,AVR16128,Secret Outlast Deodorant,Ultraserv Automated Services Transit/Stock,Ultra/INT/469471,02/19/2026,store_order,4,8.50,3.12,34.00
Ayres Hotel Anaheim ,AVR16128,Secret Outlast Deodorant,Ultraserv Automated Services Transit/Stock,Ultra/INT/469473,02/19/2026,store_order,4,8.50,3.12,34.00
Best Western Plus Park Place Inn Mini Suites,AVR16128,Secret Outlast Deodorant,Ultraserv Automated Services Transit/Stock,Ultra/INT/469268,02/06/2026,store_order,3,8.75,3.12,26.25
Holiday Inn Oxnard-Ventura,AVR16128,Secret Outlast Deodorant,Ultraserv Automated Services Transit/Stock,Ultra/INT/469277,02/06/2026,store_order,3,5.00,3.12,15.00
The Westin Pasadena,AVR16128,Secret Outlast Deodorant,Ultraserv Automated Services Transit/Stock,Ultra/INT/469109,02/05/2026,store_order,3,9.00,3.12,27.00
Crowne Plaza Los Angeles Harbor Hotel,AVR16128,Secret Outlast Deodorant,Ultraserv Automated Services Transit/Stock,Ultra/INT/469115,02/05/2026,store_order,6,8.75,3.12,52.50
Peacock Suites,AVR16128,Secret Outlast Deodorant,Ultraserv Automated Services Transit/Stock,Ultra/INT/469166,02/05/2026,store_order,3,5.25,3.12,15.75
Vistar,AVR16128,Secret Outlast Deodorant,,BILL/2026/0053,02/04/2026,bill,2,5.00,3.12,6.24
Vistar,AVR16128,Secret Outlast Deodorant,Ultraserv Main Warehouse Cerritos/Stock,Ultra/IN/02397,02/04/2026,material_receipt,2,5.00,3.12,6.24
Inn at the Park,AVR16128,Secret Outlast Deodorant,Ultraserv Automated Services Transit/Stock,Ultra/INT/469040,02/04/2026,store_order,4,5.25,3.12,21.00
Holiday Inn Express & Suites Chatsworth,AVR16128,Secret Outlast Deodorant,Ultraserv Automated Services Transit/Stock,Ultra/INT/469052,02/04/2026,store_order,2,5.25,3.12,10.50
Clarion Hotel Anaheim Resort,AVR16128,Secret Outlast Deodorant,Ultraserv Automated Services Transit/Stock,Ultra/INT/468919,02/03/2026,store_order,3,8.75,3.12,26.25
Comfort Inn Anaheim Resort,AVR16128,Secret Outlast Deodorant,Ultraserv Automated Services Transit/Stock,Ultra/INT/468960,02/03/2026,store_order,4,5.25,3.12,21.00
Holiday Inn Express & Suites - Barstow,AVR16128,Secret Outlast Deodorant,Ultraserv Automated Services Transit/Stock,Ultra/INT/468835,02/02/2026,store_order,6,5.25,3.12,31.50
Vistar,AVR16128,Secret Outlast Deodorant,,P02381,02/01/2026,purchase,96,5.00,3.12,299.52
,,,,,,TOTAL,16,15.50,5.92,$124.00
Ayres Hotel Anaheim ,AVR16195,Papa Sal's Reserve Rainbow Belts,Ultraserv Automated Services Transit/Stock,Ultra/INT/469471,02/19/2026,store_order,8,7.75,2.96,62.00
Ayres Hotel Anaheim ,AVR16195,Papa Sal's Reserve Rainbow Belts,Ultraserv Automated Services Transit/Stock,Ultra/INT/469473,02/19/2026,store_order,8,7.75,2.96,62.00
,,,,,,TOTAL,16,15.50,5.92,$124.00
Ayres Hotel Anaheim ,AVR16196,Papa Sal's Reserve Strawberry Belts,Ultraserv Automated Services Transit/Stock,Ultra/INT/469471,02/19/2026,store_order,8,7.75,2.96,62.00
Ayres Hotel Anaheim ,AVR16196,Papa Sal's Reserve Strawberry Belts,Ultraserv Automated Services Transit/Stock,Ultra/INT/469473,02/19/2026,store_order,8,7.75,2.96,62.00
,,,,,,TOTAL,22,467.20,388.88,"$1,284.80"
Ayres Hotel Orange,AVR16872,Ayres Shampoo 400ml - 20ct,,INV/00137144,02/05/2026,direct_invoice,4,58.40,48.61,233.60
Ayres Hotel Laguna Woods ,AVR16872,Ayres Shampoo 400ml - 20ct,,INV/00137145,02/05/2026,direct_invoice,3,58.40,48.61,175.20
,AVR16872,Ayres Shampoo 400ml - 20ct,,PACK/04804,02/05/2026,pack_slip,4,58.40,48.61,233.60
,AVR16872,Ayres Shampoo 400ml - 20ct,,PACK/04805,02/05/2026,pack_slip,3,58.40,48.61,175.20
Ayres Hotel & Spa Moreno Valley,AVR16872,Ayres Shampoo 400ml - 20ct,,INV/00137108,02/04/2026,direct_invoice,3,58.40,48.61,175.20
Ayres Hotel Corona East ,AVR16872,Ayres Shampoo 400ml - 20ct,,INV/00137109,02/04/2026,direct_invoice,1,58.40,48.61,58.40
,AVR16872,Ayres Shampoo 400ml - 20ct,,PACK/04788,02/04/2026,pack_slip,3,58.40,48.61,175.20
,AVR16872,Ayres Shampoo 400ml - 20ct,,PACK/04789,02/04/2026,pack_slip,1,58.40,48.61,58.40
,,,,,,TOTAL,18,350.40,291.66,"$1,051.20"
Ayres Hotel Rialto Fontana,AVR16873,Ayres Shower Gel 400ml - 20ct,,INV/00137107,02/04/2026,direct_invoice,1,58.40,48.61,58.40
Ayres Hotel & Spa Moreno Valley,AVR16873,Ayres Shower Gel 400ml - 20ct,,INV/00137108,02/04/2026,direct_invoice,1,58.40,48.61,58.40
,AVR16873,Ayres Shower Gel 400ml - 20ct,,PACK/04787,02/04/2026,pack_slip,1,58.40,48.61,58.40
,AVR16873,Ayres Shower Gel 400ml - 20ct,,PACK/04788,02/04/2026,pack_slip,1,58.40,48.61,58.40
Ayres Hotel Costa Mesa Newport Beach,AVR16873,Ayres Shower Gel 400ml - 20ct,,INV/00137061,02/02/2026,direct_invoice,7,58.40,48.61,408.80
,AVR16873,Ayres Shower Gel 400ml - 20ct,,PACK/04743,02/02/2026,pack_slip,7,58.40,48.61,408.80
,,,,,,TOTAL,40,598.00,465.00,"$2,392.00"
Ayres Hotel Orange,AVR16874,Ayres Conditioner 400ml - 20ct,,INV/00137144,02/05/2026,direct_invoice,2,59.80,46.50,119.60
,AVR16874,Ayres Conditioner 400ml - 20ct,,PACK/04804,02/05/2026,pack_slip,2,59.80,46.50,119.60
Ayres Hotel Rialto Fontana,AVR16874,Ayres Conditioner 400ml - 20ct,,INV/00137107,02/04/2026,direct_invoice,4,59.80,46.50,239.20
Ayres Hotel & Spa Moreno Valley,AVR16874,Ayres Conditioner 400ml - 20ct,,INV/00137108,02/04/2026,direct_invoice,2,59.80,46.50,119.60
Ayres Hotel Corona East ,AVR16874,Ayres Conditioner 400ml - 20ct,,INV/00137109,02/04/2026,direct_invoice,2,59.80,46.50,119.60
,AVR16874,Ayres Conditioner 400ml - 20ct,,PACK/04787,02/04/2026,pack_slip,4,59.80,46.50,239.20
,AVR16874,Ayres Conditioner 400ml - 20ct,,PACK/04788,02/04/2026,pack_slip,2,59.80,46.50,119.60
,AVR16874,Ayres Conditioner 400ml - 20ct,,PACK/04789,02/04/2026,pack_slip,2,59.80,46.50,119.60
Ayres Hotel Costa Mesa Newport Beach,AVR16874,Ayres Conditioner 400ml - 20ct,,INV/00137061,02/02/2026,direct_invoice,10,59.80,46.50,598.00
,AVR16874,Ayres Conditioner 400ml - 20ct,,PACK/04743,02/02/2026,pack_slip,10,59.80,46.50,598.00
,,,,,,TOTAL,2,243.20,198.44,$243.20
Vista Mirage Resort,AVR16879,Woodbury Dispenser Shampoo 12.85oz - 40ct,,INV/00137103,02/04/2026,direct_invoice,1,121.60,99.22,121.60
,AVR16879,Woodbury Dispenser Shampoo 12.85oz - 40ct,,PACK/04783,02/04/2026,pack_slip,1,121.60,99.22,121.60
,,,,,,TOTAL,2,243.20,199.80,$243.20
San Diego Country Estates,AVR16880,Woodbury Dispenser Conditioner 12.85oz - 40ct,,INV/00137102,02/04/2026,direct_invoice,1,121.60,99.90,121.60
,AVR16880,Woodbury Dispenser Conditioner 12.85oz - 40ct,,PACK/04782,02/04/2026,pack_slip,1,121.60,99.90,121.60
,,,,,,TOTAL,5,608.00,499.50,$608.00
San Diego Country Estates,AVR16881,Woodbury Dispenser Body Wash 12.85oz 40ct,,INV/00137102,02/04/2026,direct_invoice,1,121.60,99.90,121.60
,AVR16881,Woodbury Dispenser Body Wash 12.85oz 40ct,,PACK/04782,02/04/2026,pack_slip,1,121.60,99.90,121.60
Wave Crest Resort ,AVR16881,Woodbury Dispenser Body Wash 12.85oz 40ct,,INV/00137079,02/03/2026,direct_invoice,1,121.60,99.90,121.60
,AVR16881,Woodbury Dispenser Body Wash 12.85oz 40ct,,PACK/04759,02/03/2026,pack_slip,1,121.60,99.90,121.60
Indian Palms Country Club & Resort ,AVR16881,Woodbury Dispenser Body Wash 12.85oz 40ct,,INV/00137039,02/02/2026,direct_invoice,1,121.60,99.90,121.60
,,,,,,TOTAL,77,18.24,9.05,$171.20
Pepsi Bottling Co,AVR16884,Rockstar,,BILL/2026/0051,02/04/2026,bill,5,1.83,1.81,9.05
Pepsi Bottling Co,AVR16884,Rockstar,,P02388,02/04/2026,purchase,60,1.83,1.81,108.60
Pepsi Bottling Co,AVR16884,Rockstar,Ultraserv Main Warehouse Cerritos/Stock,Ultra/IN/02395,02/04/2026,material_receipt,5,1.83,1.81,9.05
Residence Inn San Diego North San Marcos,AVR16884,Rockstar,Ultraserv Automated Services Transit/Stock,Ultra/INT/468924,02/03/2026,store_order,4,6.25,1.81,25.00
Courtyard Chino Hills,AVR16884,Rockstar,Ultraserv Automated Services Transit/Stock,Ultra/INT/468879,02/02/2026,store_order,3,6.50,1.81,19.50
,,,,,,TOTAL,16,352.50,195.50,$751.20
Vistar,AVR16885,Nestle Creamer Powder Packets - 1000ct,,BILL/2026/0060,02/10/2026,bill,4,70.50,39.10,156.40
Vistar,AVR16885,Nestle Creamer Powder Packets - 1000ct,Ultraserv Main Warehouse Cerritos/Stock,Ultra/IN/02435,02/10/2026,material_receipt,4,70.50,39.10,156.40
Vistar,AVR16885,Nestle Creamer Powder Packets - 1000ct,,P02394,02/07/2026,purchase,4,70.50,39.10,156.40
Motel 6 Westminster North,AVR16885,Nestle Creamer Powder Packets - 1000ct,,INV/00137063,02/02/2026,direct_invoice,2,70.50,39.10,141.00
,AVR16885,Nestle Creamer Powder Packets - 1000ct,,PACK/04745,02/02/2026,pack_slip,2,70.50,39.10,141.00
,,,,,,TOTAL,579,61.25,13.65,$828.75
The Westin Long Beach,AVR17147,Starry 20oz,Ultraserv Automated Services Transit/Stock,Ultra/INT/469113,02/05/2026,store_order,5,6.00,1.05,30.00
Pepsi Bottling Co,AVR17147,Starry 20oz,,BILL/2026/0051,02/04/2026,bill,20,4.25,1.05,21.00
Pepsi Bottling Co,AVR17147,Starry 20oz,,P02388,02/04/2026,purchase,480,4.25,1.05,504.00
